state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner
MN,Minnesota,2,H4MN02136,paula,overby,paula overby,Other,28869,0.0779160841425695,0
MN,Minnesota,3,H8MN03077,erik,paulsen,erik paulsen,Republican,223077,0.566956570359677,1
MN,Minnesota,3,H8MN03069,terri,bonoff,terri bonoff,Other,169243,0.430135920948295,0
MN,Minnesota,4,H0MN04049,betty,mccollum,betty mccollum,Other,203299,0.57764587548019,1
MN,Minnesota,4,H6MN04236,greg,ryan,greg ryan,Republican,121032,0.343895619757689,0
MN,Minnesota,4,H6MN04269,susan,sindt,susan sindt,Other,27152,0.0771486372832042,0
MN,Minnesota,5,H6MN05183,keith,ellison,keith ellison,Other,249964,0.690733443498157,1
MN,Minnesota,5,H6MN05332,frank,drake,frank drake,Republican,80660,0.222890334418402,0
MN,Minnesota,5,H6MN05340,dennis,schuller,dennis schuller,Other,30759,0.0849973195682571,0
MN,Minnesota,6,H4MN06087,tom,emmer,tom emmer,Republican,235380,0.655793427020762,1
MN,Minnesota,6,H6MN06181,david,snyder,david snyder,Other,123008,0.342713220626094,0
MN,Minnesota,7,H2MN07014,collin,peterson,collin peterson,Other,173589,0.52467900667376,1
MN,Minnesota,7,H6MN07304,dave,hughes,dave hughes,Republican,156952,0.474393074765451,0
MN,Minnesota,8,H2MN08111,rick,nolan,rick nolan,Other,179098,0.50170458206225,1
MN,Minnesota,8,H4MN08083,stewart,mills,stewart mills,Republican,177089,0.496076800035856,0
MS,Mississippi,1,H6MS01131,trent,kelly,trent kelly,Republican,206455,0.687214361084205,1
MS,Mississippi,1,H6MS01263,jacob,owens,jacob owens,Democrat,83947,0.2794293379668,0
MS,Mississippi,1,H6MS02154,chase,wilson,chase wilson,Other,6181,0.020574323537146,0
MS,Mississippi,1,H6MS01289,cathy,toole,cathy toole,Other,3840,0.0127819774118493,0
MS,Mississippi,2,H4MS02068,bennie,thompson,bennie thompson,Democrat,192343,0.671059150251547,1
MS,Mississippi,2,H6MS02162,john,bouie,john bouie,Republican,83542,0.291466929029467,0
MS,Mississippi,2,H4MS02183,troy,ray,troy ray,Independent,6918,0.024135982081179,0
MS,Mississippi,2,H6MS02170,johnny,mcleod,johnny mcleod,Other,3823,0.0133379386378068,0
MS,Mississippi,3,H8MS03067,gregg,harper,gregg harper,Republican,209490,0.662010775964228,1
MS,Mississippi,3,H4MS03041,dennis,quinn,dennis quinn,Democrat,96101,0.303689424702555,0
MS,Mississippi,3,H4MS03058,roger,gerrard,roger gerrard,Other,8696,0.0274802888337626,0
MS,Mississippi,3,H6MS03194,lajena,sheets,lajena sheets,Other,2158,0.0068195104994548,0
MS,Mississippi,4,H0MS04120,steven,palazzo,steven palazzo,Republican,181323,0.650418431804404,1
MS,Mississippi,4,H6MS04192,mark,gladney,mark gladney,Democrat,77505,0.278015919420042,0
MS,Mississippi,4,H6MS04200,richard,mccluskey,richard mccluskey,Other,14687,0.0526833082836225,0
MS,Mississippi,4,H0MS03049,shawn,ohara,shawn ohara,Other,5264,0.0188823404919309,0
MO,Missouri,1,H0MO01066,lacy,clay,lacy clay,Democrat,236993,0.754697093215805,1
MO,Missouri,1,H8MO03131,steven,bailey,steven bailey,Republican,62714,0.199710850126105,0
MO,Missouri,1,H6MO01246,robb,cunningham,robb cunningham,Other,14317,0.0455920566580898,0
MO,Missouri,2,H2MO02102,ann,wagner,ann wagner,Republican,241954,0.585425457783284,1
MO,Missouri,2,H6MO02301,bill,otto,bill otto,Democrat,155689,0.376700960086718,0
MO,Missouri,2,H2MO02078,jim,higgins,jim higgins,Other,11758,0.0284493438116991,0
MO,Missouri,2,H0MO03120,david,arnold,david arnold,Other,3895,0.0094242383182997,0
MO,Missouri,3,H8MO09153,blaine,luetkemeyer,blaine luetkemeyer,Republican,249865,0.678367129744009,1
MO,Missouri,3,H6MO03341,kevin,miller,kevin miller,Democrat,102891,0.279342334246456,0
MO,Missouri,3,H6MO03358,dan,hogan,dan hogan,Other,11962,0.0324760474896357,0
MO,Missouri,3,H6MO03325,doanita,simmons,doanita simmons,Other,3605,0.0097873391740626,0
MO,Missouri,4,H0MO04086,vicky,hartzler,vicky hartzler,Republican,225348,0.678280970641175,1
MO,Missouri,4,H6MO04224,gordon,christensen,gordon christensen,Democrat,92510,0.278448322567829,0
MO,Missouri,4,H6MO04232,mark,bliss,mark bliss,Other,14376,0.0432707067909967,0
MO,Missouri,5,H4MO05234,emanuel,cleaver,emanuel cleaver,Democrat,190766,0.588293705862399,1
MO,Missouri,5,H6MO05189,jacob,turk,jacob turk,Republican,123771,0.381691183273198,0
MO,Missouri,5,H4MO05341,roy,welborn,roy welborn,Other,9733,0.0300151108644031,0
MO,Missouri,6,H0MO06073,sam,graves,sam graves,Republican,238388,0.680245631256349,1
MO,Missouri,6,H6MO06229,david,blackwell,david blackwell,Democrat,99692,0.284473410873064,0
MO,Missouri,6,H2MO06228,russ,monchil,russ monchil,Other,8123,0.0231791669995777,0
MO,Missouri,6,H6MO06245,mike,diel,mike diel,Other,4241,0.0121017908710093,0
MO,Missouri,7,H0MO07113,billy,long,billy long,Republican,228692,0.6753906446116,1
MO,Missouri,7,H4MO07131,genevieve,williams,genevieve williams,Democrat,92756,0.27393408878139,0
MO,Missouri,7,H6MO07292,benjamin,brixey,benjamin brixey,Other,17153,0.0506575469497087,0
MO,Missouri,8,H4MO08162,jason,smith,jason smith,Republican,229792,0.743974021517074,1
MO,Missouri,8,H6MO08126,dave,cowell,dave cowell,Democrat,70009,0.226660968494938,0
MO,Missouri,8,H6MO08159,jonathan,shell,jonathan shell,Other,9070,0.0293650099879885,0
MT,Montana,0,H4MT01041,ryan,zinke,ryan zinke,Republican,285358,0.561915282840158,1
MT,Montana,0,H6MT01095,denise,juneau,denise juneau,Democrat,205919,0.405487258556488,0
MT,Montana,0,H6MT00097,rick,breckenridge,rick breckenridge,Other,16554,0.0325974586033543,0
NE,Nebraska,1,H4NE01064,jeff,fortenberry,jeff fortenberry,Republican,189771,0.694526383592326,1
NE,Nebraska,1,H6NE01119,daniel,wik,daniel wik,Democrat,83467,0.305473616407674,0
NE,Nebraska,2,H6NE02125,don,bacon,don bacon,Republican,141066,0.489289232348738,1
NE,Nebraska,2,H4NE02054,brad,ashford,brad ashford,Democrat,137602,0.477274303869473,0
NE,Nebraska,2,H8NE02204,steven,laird,steven laird,Other,9640,0.0334364637817889,0
NE,Nebraska,3,H6NE03115,adrian,smith,adrian smith,Republican,Unopposed,1.0,1
NV,Nevada,1,H8NV03036,dina,titus,dina titus,Democrat,116537,0.618719206591913,1
NV,Nevada,1,H6NV01208,mary,perry,mary perry,Republican,54174,0.287621049949032,0
NV,Nevada,1,H6NV01232,reuben,dsilva,reuben dsilva,Other,13897,0.0737820676180768,0
NV,Nevada,1,H4NV01187,kamau,bakari,kamau bakari,Other,3744,0.0198776758409786,0
NV,Nevada,2,H2NV02395,mark,amodei,mark amodei,Republican,182676,0.583003548905967,1
NV,Nevada,2,H6NV02248,chip,evans,chip evans,Democrat,115722,0.369322388745628,0
NV,Nevada,2,H8NV02079,john,everhart,john everhart,Other,8693,0.0277433809073965,0
NV,Nevada,2,H6NV02263,drew,knight,drew knight,Other,6245,0.019930681441009,0
NV,Nevada,3,H6NV03139,jacky,rosen,jacky rosen,Democrat,146869,0.472303778906172,1
NV,Nevada,3,H2NV04045,danny,tarkanian,danny tarkanian,Republican,142926,0.459623813765625,0
NV,Nevada,3,H6NV03162,warren,markowitz,warren markowitz,Other,11602,0.0373099050369337,0
NV,Nevada,3,H4NV03126,david,goossen,david goossen,Other,9566,0.0307625022912694,0
NV,Nevada,4,H2NV00050,ruben,kihuen,ruben kihuen,Democrat,128985,0.485186912723908,1
NV,Nevada,4,H4NV04017,cresent,hardy,cresent hardy,Republican,118328,0.445099794617937,0
NV,Nevada,4,H4NV04058,steve,brown,steve brown,Other,10206,0.0383906472168097,0
NV,Nevada,4,H6NV04103,mike,little,mike little,Other,8327,0.0313226454413457,0
NH,New Hampshire,1,H6NH01230,carol,sheaporter,carol sheaporter,Democrat,162080,0.442860890093556,1
NH,New Hampshire,1,H0NH01217,frank,guinta,frank guinta,Republican,157176,0.429461397219551,0
NH,New Hampshire,1,H0NH01225,rich,ashooh,rich ashooh,Other,55,0.0001502797936521,0
NH,New Hampshire,1,H6NH01271,shawn,oconnor,shawn oconnor,Independent,34735,0.0949085205910641,0
NH,New Hampshire,1,H4NH01235,brendan,kelly,brendan kelly,Independent,6074,0.01659635393897,0
NH,New Hampshire,1,H6NH01313,robert,lombardo,robert lombardo,Other,5507,0.0150471058844102,0
NH,New Hampshire,2,H0NH02181,ann,kuster,ann kuster,Democrat,174495,0.4974301083545,1
NH,New Hampshire,2,H4NH02258,jim,lawrence,jim lawrence,Republican,158973,0.453181790970743,0
NH,New Hampshire,2,H6NH02246,john,babiarz,john babiarz,Independent,17088,0.0487124885616304,0
NJ,New Jersey,1,H4NJ01084,donald,norcross,donald norcross,Democrat,183231,0.599827153299964,1
NJ,New Jersey,1,H6NJ01204,bob,patterson,bob patterson,Republican,112388,0.367914676583528,0
NJ,New Jersey,1,H4NJ01142,scot,tomaszewski,scot tomaszewski,Other,5473,0.0179164770699865,0
NJ,New Jersey,1,H6NJ01212,william,sihr,william sihr,Other,2410,0.0078894043008711,0
NJ,New Jersey,1,H4NJ01159,michael,berman,michael berman,Other,1971,0.0064522887456501,0
NJ,New Jersey,2,H2NJ02037,frank,lobiondo,frank lobiondo,Republican,176338,0.592145603519199,1
NJ,New Jersey,2,H4NJ02157,david,cole,david cole,Democrat,110838,0.372195637938851,0
NJ,New Jersey,2,H2NJ02177,john,ordille,john ordille,Other,3773,0.0126697896203764,0
NJ,New Jersey,2,H6NJ02194,james,keenan,james keenan,Other,2653,0.0089088131096895,0
NJ,New Jersey,2,H6NJ02186,eric,beechwood,eric beechwood,Other,1387,0.0046575664467167,0
NJ,New Jersey,2,H6NJ02202,gabriel,franco,gabriel franco,Other,1232,0.0041370741617555,0
NJ,New Jersey,3,H4NJ03130,tom,macarthur,tom macarthur,Republican,194596,0.593171980735231,1
NJ,New Jersey,3,H4NJ03163,frederick,lavergne,frederick lavergne,Democrat,127526,0.38872767176736,0
NJ,New Jersey,3,H6NJ03150,lawrence,berlinski,lawrence berlinski,Other,5938,0.018100347497409,0
NJ,New Jersey,4,H8NJ04014,christopher,smith,christopher smith,Republican,211992,0.637217299299035,1
NJ,New Jersey,4,H6NJ04158,lorna,phillipson,lorna phillipson,Democrat,111532,0.335249065178969,0
NJ,New Jersey,4,H6NJ04182,hank,schroeder,hank schroeder,Other,5840,0.0175541955729762,0
NJ,New Jersey,4,H6NJ04174,jeremy,marcus,jeremy marcus,Other,3320,0.0099794399490206,0
NJ,New Jersey,5,H6NJ05171,joshua,gottheimer,joshua gottheimer,Democrat,172587,0.511064521573818,1
NJ,New Jersey,5,H8NJ05052,scott,garrett,scott garrett,Republican,157690,0.466951534049351,0
NJ,New Jersey,5,H6NJ05205,claudio,belusic,claudio belusic,Other,7424,0.0219839443768304,0
NJ,New Jersey,6,H8NJ03073,frank,pallone,frank pallone,Democrat,167895,0.63732989162412,1
NJ,New Jersey,6,H6NJ06229,brent,sonnekschmelz,brent sonnekschmelz,Republican,91908,0.348883026173439,0
NJ,New Jersey,6,H6NJ06237,rajit,malliah,rajit malliah,Other,1912,0.0072579573708884,0
NJ,New Jersey,6,H6NJ06245,judith,shamy,judith shamy,Other,1720,0.0065291248315523,0
NJ,New Jersey,7,H6NJ12136,leonard,lance,leonard lance,Republican,185850,0.540835479505871,1
NJ,New Jersey,7,H6NJ07151,peter,jacob,peter jacob,Democrat,148188,0.431236631891396,0
NJ,New Jersey,7,H6NJ07193,dan,oneill,dan oneill,Other,5343,0.0155484743987079,0
NJ,New Jersey,7,H6NJ07185,arthur,haussmann,arthur haussmann,Other,4254,0.0123794142040246,0
NJ,New Jersey,8,H6NJ13191,albio,sires,albio sires,Democrat,134733,0.770391505469183,1
NJ,New Jersey,8,H6NJ08167,agha,khan,agha khan,Republican,32337,0.184900136658109,0
NJ,New Jersey,8,H2NJ08224,pablo,olivera,pablo olivera,Other,4381,0.025050174682227,0
NJ,New Jersey,8,H6NJ08175,dan,delaney,dan delaney,Other,3438,0.0196581831904808,0
NJ,New Jersey,9,H6NJ08118,bill,pascrell,bill pascrell,Democrat,162642,0.697310089949495,1
NJ,New Jersey,9,H6NJ09231,hector,castillo,hector castillo,Republican,65376,0.280292571663766,0
NJ,New Jersey,9,H6NJ09256,diego,rivera,diego rivera,Other,3327,0.0142641548263177,0
NJ,New Jersey,9,H6NJ09249,jeff,boss,jeff boss,Other,1897,0.0081331835604222,0
NJ,New Jersey,10,H2NJ10154,donald,payne,donald payne,Democrat,190856,0.856736289732506,1
NJ,New Jersey,10,H0NJ10133,david,pinckney,david pinckney,Republican,26450,0.118731791840051,0
NJ,New Jersey,10,H0NJ10182,joanne,miller,joanne miller,Other,3719,0.0166942734916125,0
NJ,New Jersey,10,H4NJ10085,aaron,fraser,aaron fraser,Other,1746,0.0078376449358309,0
NJ,New Jersey,11,H2NJ05014,rodney,frelinghuysen,rodney frelinghuysen,Republican,194299,0.580010865931127,1
NJ,New Jersey,11,H6NJ11138,joseph,wenzel,joseph wenzel,Democrat,130162,0.388552562449253,0
NJ,New Jersey,11,H6NJ11153,thomas,depasquale,thomas depasquale,Other,7056,0.0210631895687061,0
NJ,New Jersey,11,H6NJ11161,jeff,hetrick,jeff hetrick,Other,3475,0.0103733820509146,0
NJ,New Jersey,12,H4NJ12149,bonnie,coleman,bonnie coleman,Democrat,181430,0.628581525392019,1
NJ,New Jersey,12,H6NJ12201,steven,uccio,steven uccio,Republican,92407,0.320152857944663,0
NJ,New Jersey,12,H2NJ03191,edward,forchion,edward forchion,Other,6094,0.0211132437619962,0
NJ,New Jersey,12,H6NJ12235,robert,shapiro,robert shapiro,Other,2775,0.0096142519592286,0
NJ,New Jersey,12,H6NJ12219,thomas,fitzpatrick,thomas fitzpatrick,Other,2482,0.0085991255361461,0
NJ,New Jersey,12,H8NJ04154,steven,welzer,steven welzer,Other,2135,0.0073969109668299,0
NM,New Mexico,1,H8NM01257,michelle,grisham,michelle grisham,Democrat,181088,0.651473016581105,1
NM,New Mexico,1,H4NM01124,richard,priem,richard priem,Republican,96879,0.348526983418895,0
NM,New Mexico,2,H2NM02126,steve,pearce,steve pearce,Republican,143515,0.62720427240983,1
NM,New Mexico,2,H6NM02101,merrie,soules,merrie soules,Democrat,85232,0.372489806264395,0
NM,New Mexico,2,H4NM02080,jack,mcgrann,jack mcgrann,Other,70,0.0003059213257756,0
NM,New Mexico,3,H8NM03196,ben,lujan,ben lujan,Democrat,170612,0.624170453131974,1
NM,New Mexico,3,H6NM03067,michael,romero,michael romero,Republican,102730,0.375829546868026,0
NY,New York,1,H8NY01148,lee,zeldin,lee zeldin,Republican,158409,0.48908271326685,1
NY,New York,1,H6NY01126,anna,throneholst,anna throneholst,Democrat,126635,0.390981506066875,0
NY,New York,2,H2NY03089,peter,king,peter king,Other,157571,0.538529366530529,1
NY,New York,2,H6NY02124,du,gregory,du gregory,Democrat,102270,0.349527503887626,0
NY,New York,3,H6NY03247,thomas,suozzi,thomas suozzi,Democrat,171775,0.529754451756956,1
NY,New York,3,H6NY03197,jack,martins,jack martins,Republican,133954,0.413114410307968,0
NY,New York,4,H4NY04075,kathleen,rice,kathleen rice,Democrat,181861,0.581025559105431,1
NY,New York,4,H6NY03171,david,gurfein,david gurfein,Other,111246,0.355418530351438,0
NY,New York,5,H8NY06048,gregory,meeks,gregory meeks,Democrat,197852,0.846052862268177,1
NY,New York,5,H6NY05077,michael,oreilly,michael oreilly,Republican,26791,0.11456342232086,0
NY,New York,5,H6NY05085,frank,francois,frank francois,Other,3587,0.0153386956763437,0
NY,New York,6,H2NY06116,grace,meng,grace meng,Democrat,131463,0.693981513252707,1
NY,New York,6,H6NY14236,danniel,maio,danniel maio,Republican,43770,0.231057946609091,0
NY,New York,6,H6NY06141,haris,bhatti,haris bhatti,Other,2123,0.0112071286417889,0
NY,New York,7,H2NY00010,nydia,velazquez,nydia velazquez,Democrat,165819,0.87323713729001,1
NY,New York,7,H6NY12115,allan,romaguera,allan romaguera,Republican,14941,0.0786823950708305,0
NY,New York,8,H2NY10092,hakeem,jeffries,hakeem jeffries,Democrat,203235,0.88285122261656,1
NY,New York,8,H2NY09110,daniel,cavanagh,daniel cavanagh,Other,15401,0.0669018214358631,0
NY,New York,9,H4NY11138,yvette,clarke,yvette clarke,Democrat,198886,0.856920041017864,1
NY,New York,9,H2NY08120,alan,bellone,alan bellone,Other,17576,0.0757279378182978,0
NY,New York,10,H2NY17071,jerrold,nadler,jerrold nadler,Democrat,180117,0.730623668999087,1
NY,New York,10,H6NY10119,philip,rosenthal,philip rosenthal,Republican,46275,0.187709157286279,0
NY,New York,11,H6NY11174,dan,donovan,dan donovan,Republican,122606,0.527753027113814,1
NY,New York,11,H6NY11216,richard,reichard,richard reichard,Democrat,85257,0.366985627397048,0
NY,New York,11,H2NY13062,henry,bardel,henry bardel,Other,3906,0.0168132336419634,0
NY,New York,12,H2NY14037,carolyn,maloney,carolyn maloney,Democrat,230153,0.782644327390324,1
NY,New York,12,H6NY12149,robert,ardini,robert ardini,Republican,49399,0.167983242142204,0
NY,New York,13,H2NY13096,adriano,espaillat,adriano espaillat,Democrat,207194,0.8864407432285,1
NY,New York,13,H6NY13154,robert,evans,robert evans,Republican,13129,0.0561699688110997,0
NY,New York,13,H4NY13076,daniel,rivera,daniel rivera,Other,8248,0.0352875240120306,0
NY,New York,13,H6NY13170,scott,fenstermaker,scott fenstermaker,Other,1877,0.0080303931341636,0
NY,New York,14,H8NY07046,joseph,crowley,joseph crowley,Democrat,138367,0.775934680327271,1
NY,New York,14,H6NY14244,frank,spotorno,frank spotorno,Republican,26891,0.150799392114309,0
NY,New York,15,H0NY18065,jose,serrano,jose serrano,Democrat,165688,0.952032912730699,1
NY,New York,15,H6NY15142,alejandro,vega,alejandro vega,Republican,6129,0.0352168516858581,0
NY,New York,15,H4NY15121,eduardo,ramirez,eduardo ramirez,Other,2104,0.0120894527569009,0
NY,New York,16,H8NY19058,eliot,engel,eliot engel,Democrat,198811,0.894618188363407,1
NY,New York,16,H6NY16132,derickson,lawrence,derickson lawrence,Other,11825,0.053210637627683,0
NY,New York,17,H8NY20056,nita,lowey,nita lowey,Democrat,193819,0.894886534155182,1
NY,New York,18,H2NY22139,sean,maloney,sean maloney,Democrat,140951,0.483492095071812,1
NY,New York,18,H6NY18203,phil,oliva,phil oliva,Republican,111117,0.381155090266082,0
NY,New York,19,H6NY19169,john,faso,john faso,Republican,135905,0.44180368903886,1
NY,New York,19,H6NY19243,zephyr,teachout,zephyr teachout,Democrat,125956,0.409461207877405,0
NY,New York,20,H8NY21203,paul,tonko,paul tonko,Democrat,188426,0.600199401794616,1
NY,New York,20,H6NY20209,joe,vitollo,joe vitollo,Republican,83321,0.265405062766971,0
NY,New York,21,H4NY21079,elise,stefanik,elise stefanik,Republican,152597,0.55977124494692,1
NY,New York,21,H6NY21132,mike,derrick,mike derrick,Democrat,75965,0.278662245145008,0
NY,New York,21,H4NY21111,matthew,funiciello,matthew funiciello,Other,12452,0.0456776446593252,0
NY,New York,22,H4NY22051,claudia,tenney,claudia tenney,Republican,113287,0.406730310091157,1
NY,New York,22,H6NY22130,kim,myers,kim myers,Democrat,102734,0.368842247362053,0
NY,New York,22,H6NY22148,martin,babinec,martin babinec,Other,24595,0.0883025587816078,0
NY,New York,23,H0NY29054,thomas,reed,thomas reed,Republican,136964,0.489620533719413,1
NY,New York,23,H6NY23518,john,plumb,john plumb,Democrat,106600,0.38107494593097,0
NY,New York,24,H4NY24073,john,katko,john katko,Republican,150330,0.497591976565215,1
NY,New York,24,H6NY24177,colleen,deacon,colleen deacon,Democrat,110550,0.36592026215183,0
NY,New York,25,H6NY03031,louise,slaughter,louise slaughter,Democrat,168660,0.517630305280959,1
NY,New York,25,H4NY29098,mark,assini,mark assini,Republican,113840,0.349383576148371,0
NY,New York,26,H4NY27076,brian,higgins,brian higgins,Democrat,195322,0.676606195809186,1
NY,New York,26,H6NY26115,shelly,schratz,shelly schratz,Republican,56930,0.197208664294944,0
NY,New York,27,H8NY29032,chris,collins,chris collins,Republican,175509,0.533771885806046,1
NY,New York,27,H6NY27170,diana,kastenbaum,diana kastenbaum,Democrat,107832,0.327947227721869,0
NC,North Carolina,1,H4NC01046,butterfield,butterfield,butterfield butterfield,Democrat,240661,0.686232353100522,1
NC,North Carolina,1,H6NC01108,powell,dew,powell dew,Republican,101567,0.289613029977274,0
NC,North Carolina,1,H6NC01116,summerell,summerell,summerell summerell,Other,8471,0.0241546169222039,0
NC,North Carolina,2,H2NC13110,george,holding,george holding,Republican,221485,0.567085800899718,1
NC,North Carolina,2,H6NC13046,john,mcneil,john mcneil,Democrat,169082,0.432914199100282,0
NC,North Carolina,3,H2NC01081,walter,jones,walter jones,Republican,217531,0.672012134655129,1
NC,North Carolina,3,H6NC03161,ernest,reeves,ernest reeves,Democrat,106170,0.327987865344871,0
NC,North Carolina,4,H6NC04037,david,price,david price,Democrat,279380,0.682178341118472,1
NC,North Carolina,4,H6NC04151,sue,googe,sue googe,Republican,130161,0.317821658881528,0
NC,North Carolina,5,H4NC05146,virginia,foxx,virginia foxx,Republican,207625,0.584016854564684,1
NC,North Carolina,5,H4NC05245,josh,brannon,josh brannon,Democrat,147887,0.415983145435316,0
NC,North Carolina,6,H4NC06052,mark,walker,mark walker,Republican,207983,0.592291043713513,1
NC,North Carolina,6,H6NC06099,pete,glidewell,pete glidewell,Democrat,143167,0.407708956286487,0
NC,North Carolina,7,H2NC07096,david,rouzer,david rouzer,Republican,211801,0.60913817995663,1
NC,North Carolina,7,H4NC07100,wesley,casteen,wesley casteen,Democrat,135905,0.39086182004337,0
NC,North Carolina,8,H2NC08185,richard,hudson,richard hudson,Republican,189863,0.587729263724868,1
NC,North Carolina,8,H6NC08145,thomas,mills,thomas mills,Democrat,133182,0.412270736275132,0
NC,North Carolina,9,H2NC09134,robert,pittenger,robert pittenger,Republican,193452,0.58182277521632,1
NC,North Carolina,9,H6NC09184,christian,cano,christian cano,Democrat,139041,0.41817722478368,0
NC,North Carolina,10,H4NC10047,patrick,mchenry,patrick mchenry,Republican,220825,0.631390388398371,1
NC,North Carolina,10,H6NC10158,andy,millard,andy millard,Democrat,128919,0.368609611601629,0
NC,North Carolina,11,H2NC11080,mark,meadows,mark meadows,Republican,230405,0.64088977157671,1
NC,North Carolina,11,H6NC11198,rick,bryson,rick bryson,Democrat,129103,0.35911022842329,0
NC,North Carolina,12,H4NC12100,alma,adams,alma adams,Democrat,234115,0.670240480961924,1
NC,North Carolina,12,H4NC12142,leon,threatt,leon threatt,Republican,115185,0.329759519038076,0
NC,North Carolina,13,H6NC13129,ted,budd,ted budd,Republican,199443,0.561033722277857,1
NC,North Carolina,13,H4NC06136,bruce,davis,bruce davis,Democrat,156049,0.438966277722143,0
ND,North Dakota,0,H0ND01026,kevin,cramer,kevin cramer,Republican,233980,0.691309730277523,1
ND,North Dakota,0,H6ND01015,chase,eyes,chase eyes,Other,80377,0.237479281094608,0
ND,North Dakota,0,H4ND01028,jack,seaman,jack seaman,Other,23528,0.0695150668175466,0
MP,Northern Mariana Islands,0,H8MP00041,gregorio,sablan,gregorio sablan,Independent,Unopposed,1.0,1
OH,Ohio,1,H8OH01043,steve,chabot,steve chabot,Republican,210014,0.591942230289638,1
OH,Ohio,1,H6OH01096,michele,young,michele young,Democrat,144644,0.407691353709821,0
OH,Ohio,1,H6OH01104,sholom,keller,sholom keller,Other,114,0.0003213186466284,0
OH,Ohio,1,H6OH01112,kiumars,kiani,kiumars kiani,Other,16,4.50973539127592e-05,0
OH,Ohio,2,H2OH02085,brad,wenstrup,brad wenstrup,Republican,221193,0.650034236611722,1
OH,Ohio,2,H8OH02074,william,smith,william smith,Democrat,111694,0.328242412843578,0
OH,Ohio,2,H6OH02292,janet,everhard,janet everhard,Other,7392,0.0217233505447001,0
OH,Ohio,3,H2OH03125,joyce,beatty,joyce beatty,Democrat,199791,0.685739880762379,1
OH,Ohio,3,H0OH15099,john,adams,john adams,Republican,91560,0.314260119237621,0
OH,Ohio,4,H6OH04082,jim,jordan,jim jordan,Republican,210227,0.679888618664459,1
OH,Ohio,4,H4OH04046,janet,garrett,janet garrett,Democrat,98981,0.320111381335541,0
OH,Ohio,5,H8OH05036,bob,latta,bob latta,Republican,244599,0.709001104376636,1
OH,Ohio,5,H6OH05097,james,neu,james neu,Democrat,100392,0.290998895623364,0
OH,Ohio,6,H0OH06189,bill,johnson,bill johnson,Republican,213975,0.706759591088504,1
OH,Ohio,6,H6OH06152,michael,lorentz,michael lorentz,Democrat,88780,0.293240408911496,0
OH,Ohio,7,H0OH18077,bob,gibbs,bob gibbs,Republican,198221,0.640345918146489,1
OH,Ohio,7,H6OH07127,roy,rich,roy rich,Democrat,89638,0.289572383404457,0
OH,Ohio,7,H4OH07049,dan,phillip,dan phillip,Other,21694,0.070081698449054,0
OH,Ohio,8,H6OH08315,warren,davidson,warren davidson,Republican,223833,0.687646310667085,1
OH,Ohio,8,H6OH08331,steven,fought,steven fought,Democrat,87794,0.269715458394008,0
OH,Ohio,8,H6OH08349,derrick,hendricks,derrick hendricks,Other,13879,0.0426382309389074,0
OH,Ohio,9,H2OH09031,marcy,kaptur,marcy kaptur,Democrat,193966,0.686853306326532,1
OH,Ohio,9,H6OH09099,donald,larson,donald larson,Republican,88427,0.313128988165639,0
OH,Ohio,9,H4OH09128,george,skalsky,george skalsky,Other,5,1.77055078293756e-05,0
OH,Ohio,10,H2OH03067,mike,turner,mike turner,Republican,215724,0.640887457590864,1
OH,Ohio,10,H4OH10167,robert,klepinger,robert klepinger,Democrat,109981,0.326738997391578,0
OH,Ohio,10,H6OH10113,tom,mcmasters,tom mcmasters,Other,10890,0.0323527489438565,0
OH,Ohio,10,H0OH08136,david,harlow,david harlow,Other,7,2.07960737012852e-05,0
OH,Ohio,11,H8OH11141,marcia,fudge,marcia fudge,Democrat,242917,0.802537943611531,1
OH,Ohio,11,H6OH11160,beverly,goldstein,beverly goldstein,Republican,59769,0.197462056388469,0
OH,Ohio,12,H0OH12062,pat,tiberi,pat tiberi,Republican,251266,0.665545354855457,1
OH,Ohio,12,H6OH12127,ed,albertson,ed albertson,Democrat,112638,0.298351936514327,0
OH,Ohio,12,H6OH12119,joe,manchik,joe manchik,Other,13474,0.0356895008131718,0
OH,Ohio,12,H6OH12135,john,baumeister,john baumeister,Other,156,0.0004132078170442,0
OH,Ohio,13,H2OH17109,tim,ryan,tim ryan,Democrat,208610,0.677296398748068,1
OH,Ohio,13,H6OH13240,richard,morckel,richard morckel,Republican,99377,0.322648407163543,0
OH,Ohio,13,H6OH13257,calvin,hill,calvin hill,Other,17,5.51940883884625e-05,0
OH,Ohio,14,H2OH14064,david,joyce,david joyce,Republican,219191,0.625779044106101,1
OH,Ohio,14,H4OH14102,michael,wager,michael wager,Democrat,130907,0.37373275967899,0
OH,Ohio,14,H6OH14206,andrew,jarvi,andrew jarvi,Other,171,0.0004881962149091,0
OH,Ohio,15,H8OH15076,steve,stivers,steve stivers,Republican,222847,0.661645987167725,1
OH,Ohio,15,H2OH15095,scott,wharton,scott wharton,Democrat,113960,0.338354012832275,0
OH,Ohio,16,H0OH16097,jim,renacci,jim renacci,Republican,225794,0.653293752748652,1
OK,Oklahoma,1,H2OK01143,jim,bridenstine,jim bridenstine,Republican,Unopposed,1.0,1
OK,Oklahoma,2,H2OK02083,markwayne,mullin,markwayne mullin,Republican,189839,0.706062409342805,1
