state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner,inc,tot_rec
NY,New York,6,H2NY06116,grace,meng,grace meng,Democrat,131463,0.693981513252707,1,Incumbent,1257531.33
NY,New York,7,H2NY00010,nydia,velazquez,nydia velazquez,Democrat,165819,0.87323713729001,1,Incumbent,772106.48
NY,New York,8,H2NY10092,hakeem,jeffries,hakeem jeffries,Democrat,203235,0.88285122261656,1,Incumbent,1294870.12
NY,New York,9,H4NY11138,yvette,clarke,yvette clarke,Democrat,198886,0.856920041017864,1,Incumbent,685410.46
NY,New York,10,H2NY17071,jerrold,nadler,jerrold nadler,Democrat,180117,0.730623668999087,1,Incumbent,1611448.37
NY,New York,10,H6NY10119,philip,rosenthal,philip rosenthal,Republican,46275,0.187709157286279,0,Challenger,74397.61
NY,New York,11,H6NY11174,dan,donovan,dan donovan,Republican,122606,0.527753027113814,1,Incumbent,1993452.67
NY,New York,11,H6NY11216,richard,reichard,richard reichard,Democrat,85257,0.366985627397048,0,Challenger,32149.08
NY,New York,12,H2NY14037,carolyn,maloney,carolyn maloney,Democrat,230153,0.782644327390324,1,Incumbent,1690309.28
NY,New York,13,H2NY13096,adriano,espaillat,adriano espaillat,Democrat,207194,0.8864407432285,1,Open,862663.79
NY,New York,13,H6NY13170,scott,fenstermaker,scott fenstermaker,Other,1877,0.0080303931341636,0,Open,28220.0
NY,New York,14,H8NY07046,joseph,crowley,joseph crowley,Democrat,138367,0.775934680327271,1,Incumbent,3023443.91
NY,New York,14,H6NY14244,frank,spotorno,frank spotorno,Republican,26891,0.150799392114309,0,Challenger,150224.1
NY,New York,15,H0NY18065,jose,serrano,jose serrano,Democrat,165688,0.952032912730699,1,Incumbent,276468.99
NY,New York,16,H8NY19058,eliot,engel,eliot engel,Democrat,198811,0.894618188363407,1,Incumbent,1650684.82
NY,New York,16,H6NY16132,derickson,lawrence,derickson lawrence,Other,11825,0.053210637627683,0,Challenger,49221.21
NY,New York,17,H8NY20056,nita,lowey,nita lowey,Democrat,193819,0.894886534155182,1,Incumbent,1711257.5
NY,New York,18,H2NY22139,sean,maloney,sean maloney,Democrat,140951,0.483492095071812,1,Incumbent,3612704.66
NY,New York,18,H6NY18203,phil,oliva,phil oliva,Republican,111117,0.381155090266082,0,Challenger,224658.09
NY,New York,19,H6NY19169,john,faso,john faso,Republican,135905,0.44180368903886,1,Open,3025560.29
NY,New York,19,H6NY19243,zephyr,teachout,zephyr teachout,Democrat,125956,0.409461207877405,0,Open,5066156.72
NY,New York,20,H8NY21203,paul,tonko,paul tonko,Democrat,188426,0.600199401794616,1,Incumbent,1155680.62
NY,New York,21,H4NY21079,elise,stefanik,elise stefanik,Republican,152597,0.55977124494692,1,Incumbent,3150716.49
NY,New York,21,H6NY21132,mike,derrick,mike derrick,Democrat,75965,0.278662245145008,0,Challenger,1243257.67
NY,New York,21,H4NY21111,matthew,funiciello,matthew funiciello,Other,12452,0.0456776446593252,0,Challenger,15063.37
NY,New York,22,H4NY22051,claudia,tenney,claudia tenney,Republican,113287,0.406730310091157,1,Open,971967.05
NY,New York,22,H6NY22130,kim,myers,kim myers,Democrat,102734,0.368842247362053,0,Open,1667279.6
NY,New York,22,H6NY22148,martin,babinec,martin babinec,Other,24595,0.0883025587816078,0,Open,3015593.95
NY,New York,23,H0NY29054,thomas,reed,thomas reed,Republican,136964,0.489620533719413,1,Incumbent,3120505.54
NY,New York,23,H6NY23518,john,plumb,john plumb,Democrat,106600,0.38107494593097,0,Challenger,1645756.58
NY,New York,24,H4NY24073,john,katko,john katko,Republican,150330,0.497591976565215,1,Incumbent,2703779.53
NY,New York,24,H6NY24177,colleen,deacon,colleen deacon,Democrat,110550,0.36592026215183,0,Challenger,1490226.81
NY,New York,25,H6NY03031,louise,slaughter,louise slaughter,Democrat,168660,0.517630305280959,1,Incumbent,1421769.16
NY,New York,25,H4NY29098,mark,assini,mark assini,Republican,113840,0.349383576148371,0,Challenger,226761.99
NY,New York,26,H4NY27076,brian,higgins,brian higgins,Democrat,195322,0.676606195809186,1,Incumbent,792629.52
NY,New York,27,H8NY29032,chris,collins,chris collins,Republican,175509,0.533771885806046,1,Incumbent,1173542.34
NC,North Carolina,1,H4NC01046,butterfield,butterfield,butterfield butterfield,Democrat,240661,0.686232353100522,1,Incumbent,1113965.75
NC,North Carolina,1,H6NC01108,powell,dew,powell dew,Republican,101567,0.289613029977274,0,Challenger,21148.0
NC,North Carolina,2,H2NC13110,george,holding,george holding,Republican,221485,0.567085800899718,1,Incumbent,2773011.64
NC,North Carolina,2,H6NC13046,john,mcneil,john mcneil,Democrat,169082,0.432914199100282,0,Challenger,84665.84
NC,North Carolina,3,H2NC01081,walter,jones,walter jones,Republican,217531,0.672012134655129,1,Incumbent,675247.86
NC,North Carolina,3,H6NC03161,ernest,reeves,ernest reeves,Democrat,106170,0.327987865344871,0,Challenger,0.0
NC,North Carolina,4,H6NC04037,david,price,david price,Democrat,279380,0.682178341118472,1,Incumbent,793105.6
NC,North Carolina,4,H6NC04151,sue,googe,sue googe,Republican,130161,0.317821658881528,0,Challenger,115969.32
NC,North Carolina,5,H4NC05146,virginia,foxx,virginia foxx,Republican,207625,0.584016854564684,1,Incumbent,1580094.72
NC,North Carolina,6,H4NC06052,mark,walker,mark walker,Republican,207983,0.592291043713513,1,Incumbent,907920.57
NC,North Carolina,6,H6NC06099,pete,glidewell,pete glidewell,Democrat,143167,0.407708956286487,0,Challenger,95312.54
NC,North Carolina,7,H2NC07096,david,rouzer,david rouzer,Republican,211801,0.60913817995663,1,Incumbent,1346086.13
NC,North Carolina,7,H4NC07100,wesley,casteen,wesley casteen,Democrat,135905,0.39086182004337,0,Challenger,14888.0
NC,North Carolina,8,H2NC08185,richard,hudson,richard hudson,Republican,189863,0.587729263724868,1,Incumbent,2098886.3
NC,North Carolina,8,H6NC08145,thomas,mills,thomas mills,Democrat,133182,0.412270736275132,0,Challenger,407264.3
NC,North Carolina,9,H2NC09134,robert,pittenger,robert pittenger,Republican,193452,0.58182277521632,1,Incumbent,1140818.29
NC,North Carolina,9,H6NC09184,christian,cano,christian cano,Democrat,139041,0.41817722478368,0,Challenger,60264.42
NC,North Carolina,10,H4NC10047,patrick,mchenry,patrick mchenry,Republican,220825,0.631390388398371,1,Incumbent,3226166.96
NC,North Carolina,10,H6NC10158,andy,millard,andy millard,Democrat,128919,0.368609611601629,0,Challenger,391349.83
NC,North Carolina,11,H2NC11080,mark,meadows,mark meadows,Republican,230405,0.64088977157671,1,Incumbent,659568.95
NC,North Carolina,11,H6NC11198,rick,bryson,rick bryson,Democrat,129103,0.35911022842329,0,Challenger,47956.0
NC,North Carolina,12,H4NC12100,alma,adams,alma adams,Democrat,234115,0.670240480961924,1,Incumbent,928244.67
NC,North Carolina,12,H4NC12142,leon,threatt,leon threatt,Republican,115185,0.329759519038076,0,Challenger,41698.75
NC,North Carolina,13,H6NC13129,ted,budd,ted budd,Republican,199443,0.561033722277857,1,Challenger,611328.76
NC,North Carolina,13,H4NC06136,bruce,davis,bruce davis,Democrat,156049,0.438966277722143,0,Challenger,102615.18
ND,North Dakota,0,H0ND01026,kevin,cramer,kevin cramer,Republican,233980,0.691309730277523,1,Incumbent,1408240.58
ND,North Dakota,0,H6ND01015,chase,eyes,chase eyes,Other,80377,0.237479281094608,0,Challenger,228174.97
ND,North Dakota,0,H4ND01028,jack,seaman,jack seaman,Other,23528,0.0695150668175466,0,Challenger,2530.0
OH,Ohio,1,H8OH01043,steve,chabot,steve chabot,Republican,210014,0.591942230289638,1,Incumbent,1017388.98
OH,Ohio,1,H6OH01096,michele,young,michele young,Democrat,144644,0.407691353709821,0,Challenger,247599.48
OH,Ohio,2,H2OH02085,brad,wenstrup,brad wenstrup,Republican,221193,0.650034236611722,1,Incumbent,1145267.64
OH,Ohio,3,H2OH03125,joyce,beatty,joyce beatty,Democrat,199791,0.685739880762379,1,Incumbent,1184049.64
OH,Ohio,4,H6OH04082,jim,jordan,jim jordan,Republican,210227,0.679888618664459,1,Incumbent,733416.16
OH,Ohio,4,H4OH04046,janet,garrett,janet garrett,Democrat,98981,0.320111381335541,0,Challenger,90513.09
OH,Ohio,5,H8OH05036,bob,latta,bob latta,Republican,244599,0.709001104376636,1,Incumbent,1056036.48
OH,Ohio,6,H0OH06189,bill,johnson,bill johnson,Republican,213975,0.706759591088504,1,Incumbent,1700076.35
OH,Ohio,6,H6OH06152,michael,lorentz,michael lorentz,Democrat,88780,0.293240408911496,0,Challenger,11888.64
OH,Ohio,7,H0OH18077,bob,gibbs,bob gibbs,Republican,198221,0.640345918146489,1,Incumbent,899319.05
OH,Ohio,7,H6OH07127,roy,rich,roy rich,Democrat,89638,0.289572383404457,0,Challenger,7728.65
OH,Ohio,7,H4OH07049,dan,phillip,dan phillip,Other,21694,0.070081698449054,0,Challenger,19423.56
OH,Ohio,8,H6OH08315,warren,davidson,warren davidson,Republican,223833,0.687646310667085,1,Incumbent,977808.93
OH,Ohio,8,H6OH08331,steven,fought,steven fought,Democrat,87794,0.269715458394008,0,Challenger,3911.0
OH,Ohio,9,H2OH09031,marcy,kaptur,marcy kaptur,Democrat,193966,0.686853306326532,1,Incumbent,900736.85
OH,Ohio,9,H6OH09099,donald,larson,donald larson,Republican,88427,0.313128988165639,0,Challenger,32384.39
OH,Ohio,10,H2OH03067,mike,turner,mike turner,Republican,215724,0.640887457590864,1,Incumbent,1068879.5
OH,Ohio,10,H4OH10167,robert,klepinger,robert klepinger,Democrat,109981,0.326738997391578,0,Challenger,8434.5
OH,Ohio,10,H6OH10113,tom,mcmasters,tom mcmasters,Other,10890,0.0323527489438565,0,Challenger,22085.62
OH,Ohio,11,H8OH11141,marcia,fudge,marcia fudge,Democrat,242917,0.802537943611531,1,Incumbent,722468.99
OH,Ohio,11,H6OH11160,beverly,goldstein,beverly goldstein,Republican,59769,0.197462056388469,0,Challenger,22043.99
OH,Ohio,12,H0OH12062,pat,tiberi,pat tiberi,Republican,251266,0.665545354855457,1,Incumbent,4561513.63
OH,Ohio,12,H6OH12127,ed,albertson,ed albertson,Democrat,112638,0.298351936514327,0,Challenger,29469.63
OH,Ohio,13,H2OH17109,tim,ryan,tim ryan,Democrat,208610,0.677296398748068,1,Incumbent,1033644.83
OH,Ohio,14,H2OH14064,david,joyce,david joyce,Republican,219191,0.625779044106101,1,Incumbent,2119215.84
OH,Ohio,14,H4OH14102,michael,wager,michael wager,Democrat,130907,0.37373275967899,0,Challenger,251776.91
OH,Ohio,15,H8OH15076,steve,stivers,steve stivers,Republican,222847,0.661645987167725,1,Incumbent,2981164.65
OH,Ohio,15,H2OH15095,scott,wharton,scott wharton,Democrat,113960,0.338354012832275,0,Challenger,39981.0
OH,Ohio,16,H0OH16097,jim,renacci,jim renacci,Republican,225794,0.653293752748652,1,Incumbent,2107393.77
OK,Oklahoma,2,H2OK02083,markwayne,mullin,markwayne mullin,Republican,189839,0.706062409342805,1,Incumbent,1588433.64
OK,Oklahoma,3,H4OK06056,frank,lucas,frank lucas,Republican,227525,0.782908659222683,1,Incumbent,1204602.87
OK,Oklahoma,4,H2OK04055,tom,cole,tom cole,Republican,204143,0.69628464915123,1,Incumbent,1808368.65
OK,Oklahoma,5,H4OK05132,steve,russell,steve russell,Republican,160184,0.570923477207114,1,Incumbent,865837.42
OK,Oklahoma,5,H6OK05251,al,mcaffrey,al mcaffrey,Democrat,103273,0.368082831378979,0,Challenger,69872.49
OR,Oregon,1,H2OR01133,suzanne,bonamici,suzanne bonamici,Other,225391,0.596122667583544,1,Incumbent,975327.46
OR,Oregon,2,H6OR02116,greg,walden,greg walden,Other,272952,0.716900553922766,1,Incumbent,3315749.26
OR,Oregon,3,H6OR03064,earl,blumenauer,earl blumenauer,Democrat,274687,0.718408285493847,1,Incumbent,1511721.32
OR,Oregon,4,H6OR04047,peter,defazio,peter defazio,Other,220628,0.554944059884095,1,Incumbent,1502596.63
OR,Oregon,4,H0OR04081,art,robinson,art robinson,Other,157743,0.396769860753381,0,Challenger,66352.04
OR,Oregon,5,H8OR05107,kurt,schrader,kurt schrader,Other,199505,0.534711129217278,1,Incumbent,1909841.12
OR,Oregon,5,H6OR05143,colm,willis,colm willis,Republican,160443,0.430017582040589,0,Challenger,279932.23
PA,Pennsylvania,1,H8PA01153,robert,brady,robert brady,Democrat,245791,0.821680729577578,1,Incumbent,755407.09
PA,Pennsylvania,2,H6PA02171,dwight,evans,dwight evans,Democrat,322514,0.901420969076314,1,Challenger,1534200.26
PA,Pennsylvania,4,H2PA04135,scott,perry,scott perry,Republican,220628,0.65999772649767,1,Incumbent,676933.76
PA,Pennsylvania,5,H8PA05071,glenn,thompson,glenn thompson,Republican,206761,0.670798848915262,1,Incumbent,1206124.38
PA,Pennsylvania,5,H4PA05062,kerith,taylor,kerith taylor,Democrat,101082,0.32794235492212,0,Challenger,105295.61
PA,Pennsylvania,6,H0PA06076,ryan,costello,ryan costello,Republican,207469,0.571924378921369,1,Incumbent,2484857.41
PA,Pennsylvania,6,H4PA06052,mike,parrish,mike parrish,Democrat,155000,0.42728445566717,0,Challenger,411751.58
PA,Pennsylvania,7,H0PA07082,patrick,meehan,patrick meehan,Republican,225678,0.5948,1,Incumbent,2436664.37
PA,Pennsylvania,7,H4PA07092,mary,balchunis,mary balchunis,Democrat,153824,0.405174253060063,0,Challenger,201162.23
PA,Pennsylvania,8,H6PA08277,brian,fitzpatrick,brian fitzpatrick,Republican,207263,0.5441944851416,1,Open,2178900.19
PA,Pennsylvania,8,H6PA08228,steve,santarsiero,steve santarsiero,Democrat,173555,0.455689987449522,0,Open,2848701.4
PA,Pennsylvania,9,H2PA09035,bill,shuster,bill shuster,Republican,186580,0.628037861345613,1,Incumbent,4104005.17
PA,Pennsylvania,9,H4PA09056,art,halvorson,art halvorson,Other,107985,0.363483055297492,0,Challenger,299253.55
PA,Pennsylvania,10,H0PA10078,tom,marino,tom marino,Republican,211282,0.700695116936179,1,Incumbent,1101958.12
PA,Pennsylvania,10,H6PA10141,michael,molesevich,michael molesevich,Other,89823,0.297888781290211,0,Challenger,71898.11
PA,Pennsylvania,11,H2PA11098,lou,barletta,lou barletta,Republican,199421,0.636221231089247,1,Incumbent,1347448.6
PA,Pennsylvania,11,H6PA11073,mike,marsicano,mike marsicano,Democrat,113800,0.36306094191663,0,Challenger,422488.98
PA,Pennsylvania,12,H0PA04220,keith,rothfus,keith rothfus,Republican,221851,0.617087560116046,1,Incumbent,1756636.42
PA,Pennsylvania,12,H4PA12043,erin,mcclelland,erin mcclelland,Democrat,137353,0.382052943843477,0,Challenger,238962.76
PA,Pennsylvania,14,H4PA18131,mike,doyle,mike doyle,Democrat,255293,0.742553896987819,1,Incumbent,823547.8
PA,Pennsylvania,14,H6PA14192,lenny,mcallister,lenny mcallister,Other,87999,0.255956882409745,0,Challenger,17390.0
PA,Pennsylvania,15,H4PA15087,charles,dent,charles dent,Republican,190618,0.583414950662325,1,Incumbent,1669362.27
PA,Pennsylvania,15,H2PA15099,rick,daugherty,rick daugherty,Democrat,124129,0.379915403638501,0,Challenger,22367.27
PA,Pennsylvania,16,H6PA16320,lloyd,smucker,lloyd smucker,Republican,168669,0.536620672760303,1,Open,1728569.42
PA,Pennsylvania,16,H6PA16296,christina,hartman,christina hartman,Democrat,134586,0.428185557892192,0,Open,1193732.4
PA,Pennsylvania,17,H2PA17079,matt,cartwright,matt cartwright,Democrat,157734,0.537477297586474,1,Incumbent,969667.01
PA,Pennsylvania,17,H4PA17141,matt,connolly,matt connolly,Republican,135430,0.461476602458165,0,Challenger,30578.0
PR,Puerto Rico,0,H6PR00082,jenniffer,gonzalez,jenniffer gonzalez,Other,718591,0.485923198017874,1,Open,941389.09
PR,Puerto Rico,0,H6PR00090,hector,rios,hector rios,Other,695073,0.470019934866812,0,Open,286447.75
PR,Puerto Rico,0,H6PR01031,mariana,molinelli,mariana molinelli,Other,19033,0.0128704314803194,0,Open,2451.87
RI,Rhode Island,1,H0RI01073,david,cicilline,david cicilline,Democrat,130540,0.645033773600755,1,Incumbent,1523477.59
RI,Rhode Island,1,H4RI01133,harold,taub,harold taub,Republican,71023,0.35094403020106,0,Challenger,123025.09
RI,Rhode Island,2,H0RI02139,james,langevin,james langevin,Democrat,133108,0.580882224588476,1,Incumbent,1168206.09
RI,Rhode Island,2,H4RI02107,rhue,reis,rhue reis,Republican,70301,0.306792989683523,0,Challenger,7670.0
SC,South Carolina,1,H4SC01073,mark,sanford,mark sanford,Republican,190410,0.585570624596365,1,Incumbent,741773.11
SC,South Carolina,1,H4SC01271,dimitri,cherny,dimitri cherny,Democrat,110539,0.339942184088323,0,Challenger,27561.9
SC,South Carolina,2,H2SC02059,joe,wilson,joe wilson,Republican,183746,0.602453802672822,1,Incumbent,1153117.97
SC,South Carolina,2,H6SC02100,arik,bjorn,arik bjorn,Democrat,105306,0.345270101902976,0,Challenger,70174.61
SC,South Carolina,3,H0SC03077,jeff,duncan,jeff duncan,Republican,198431,0.728237932186097,1,Incumbent,618229.2
SC,South Carolina,3,H4SC03111,hosea,cleveland,hosea cleveland,Democrat,73766,0.270719793306689,0,Challenger,10737.0
SC,South Carolina,4,H0SC04257,trey,gowdy,trey gowdy,Republican,198648,0.671857138025501,1,Incumbent,1902503.31
SC,South Carolina,4,H6SC04163,chris,fedalei,chris fedalei,Democrat,91676,0.31006189332702,0,Challenger,100747.12
SC,South Carolina,5,H0SC05031,mick,mulvaney,mick mulvaney,Republican,175909,0.59073278684671,1,Incumbent,1271154.29
SC,South Carolina,5,H6SC05129,fran,person,fran person,Democrat,115437,0.387657372364254,0,Challenger,706808.0
SC,South Carolina,6,H2SC02042,james,clyburn,james clyburn,Democrat,177947,0.700851906845582,1,Incumbent,2183228.43
SC,South Carolina,7,H2SC07066,tom,rice,tom rice,Republican,176468,0.609639228502434,1,Incumbent,1113297.11
SC,South Carolina,7,H6SC07018,mal,hyman,mal hyman,Democrat,103454,0.35739973675392,0,Challenger,95568.25
SD,South Dakota,0,H0SD00054,kristi,noem,kristi noem,Republican,237163,0.641027858789696,1,Incumbent,2346017.66
SD,South Dakota,0,H6SD01091,paula,hawks,paula hawks,Democrat,132810,0.358972141210305,0,Challenger,402739.72
TN,Tennessee,1,H6TN01388,phil,roe,phil roe,Republican,198293,0.783689358759016,1,Incumbent,403651.27
TN,Tennessee,2,H8TN02069,john,duncan,john duncan,Republican,212455,0.7564552653317,1,Incumbent,382499.02
TN,Tennessee,3,H0TN03254,chuck,fleischmann,chuck fleischmann,Republican,176613,0.663943670443524,1,Incumbent,1647860.81
TN,Tennessee,3,H6TN03152,melody,shekari,melody shekari,Democrat,76727,0.28844086223619,0,Challenger,100120.43
TN,Tennessee,4,H0TN04195,scott,desjarlais,scott desjarlais,Republican,165796,0.650341064655189,1,Incumbent,607723.43
TN,Tennessee,4,H6TN04200,steven,reynolds,steven reynolds,Democrat,89141,0.349658935344811,0,Challenger,62387.76
TN,Tennessee,5,H2TN05131,jim,cooper,jim cooper,Democrat,171111,0.625533734974995,1,Incumbent,653995.05
TN,Tennessee,5,H6TN05322,stacy,snyder,stacy snyder,Republican,102433,0.374466265025005,0,Challenger,93199.95
TN,Tennessee,6,H0TN06257,diane,black,diane black,Republican,202234,0.710865056768252,1,Incumbent,1818177.58
TN,Tennessee,6,H6TN06155,david,kent,david kent,Democrat,61995,0.217916271222187,0,Challenger,6204.03
TN,Tennessee,7,H2TN06030,marsha,blackburn,marsha blackburn,Republican,200407,0.722153556770314,1,Incumbent,2239550.04
TN,Tennessee,8,H2TN07103,david,kustoff,david kustoff,Republican,194386,0.687524979397523,1,Open,1397459.98
TN,Tennessee,8,H2TN08077,james,hart,james hart,Independent,4057,0.0143492270092278,0,Open,501.2
TN,Tennessee,9,H6TN09068,steve,cohen,steve cohen,Democrat,171631,0.787453488532142,1,Incumbent,615634.82
TX,Texas,1,H4TX04039,louie,gohmert,louie gohmert,Republican,192434,0.7389683152272,1,Incumbent,742484.6
TX,Texas,1,H2TX01062,shirley,mckellar,shirley mckellar,Democrat,62847,0.241339585037384,0,Challenger,13358.34
TX,Texas,2,H4TX02108,ted,poe,ted poe,Republican,168692,0.60629106226369,1,Incumbent,838509.88
TX,Texas,2,H6TX02160,pat,bryan,pat bryan,Democrat,100231,0.360237352463376,0,Challenger,14417.05
TX,Texas,3,H2TX03118,sam,johnson,sam johnson,Republican,193684,0.61201957866065,1,Incumbent,1100214.21
TX,Texas,4,H4TX04153,john,ratcliffe,john ratcliffe,Republican,216643,0.879875720900008,1,Incumbent,927771.79
TX,Texas,5,H2TX05121,jeb,hensarling,jeb hensarling,Republican,155469,0.806060920285159,1,Incumbent,2258314.34
TX,Texas,6,H4TX06117,joe,barton,joe barton,Republican,159444,0.583411392775599,1,Incumbent,1350975.29
TX,Texas,6,H6TX06203,ruby,woolridge,ruby woolridge,Democrat,106667,0.39029843100521,0,Challenger,27339.05
TX,Texas,7,H0TX07055,john,culberson,john culberson,Republican,143542,0.56173566623489,1,Incumbent,1216620.06
TX,Texas,7,H2TX07036,james,cargas,james cargas,Democrat,111991,0.438264333765111,0,Challenger,68159.55
TX,Texas,9,H4TX09095,al,green,al green,Democrat,152032,0.8064374108199,1,Incumbent,706231.24
TX,Texas,10,H4TX10093,michael,mccaul,michael mccaul,Republican,179221,0.573323736404351,1,Incumbent,1774897.36
TX,Texas,10,H2TX10113,tawana,cadien,tawana cadien,Democrat,120170,0.384420985284709,0,Challenger,6120.63
TX,Texas,11,H4TX19136,mike,conaway,mike conaway,Republican,201871,0.895024562399135,1,Incumbent,1939446.23
TX,Texas,12,H6TX12060,kay,granger,kay granger,Republican,196482,0.694000671105381,1,Incumbent,1416152.97
TX,Texas,12,H6TX12136,bill,bradshaw,bill bradshaw,Democrat,76029,0.26854458435618,0,Challenger,525.0
TX,Texas,13,H4TX13014,mac,thornberry,mac thornberry,Republican,199050,0.899693548241292,1,Incumbent,1824829.15
TX,Texas,14,H2TX14149,randy,weber,randy weber,Republican,160631,0.618560948841866,1,Incumbent,625262.86
TX,Texas,14,H2TX36134,michael,cole,michael cole,Democrat,99054,0.381439051158134,0,Challenger,21586.0
TX,Texas,15,H6TX15162,vicente,gonzalez,vicente gonzalez,Democrat,101712,0.573093154683089,1,Open,2426195.0
TX,Texas,15,H6TX15204,tim,westley,tim westley,Republican,66877,0.376816412082556,0,Open,17567.1
TX,Texas,16,H2TX16185,beto,orourke,beto orourke,Democrat,150228,0.857323844797379,1,Incumbent,590656.43
TX,Texas,17,H0TX17104,bill,flores,bill flores,Republican,149417,0.608058503711421,1,Incumbent,1735450.88
TX,Texas,17,H6TX17093,william,matta,william matta,Democrat,86603,0.352434399010288,0,Challenger,39642.9
TX,Texas,18,H4TX18054,sheila,lee,sheila lee,Democrat,150157,0.734954088924565,1,Incumbent,485724.07
TX,Texas,18,H6TX18141,lori,bartley,lori bartley,Republican,48306,0.236437143919964,0,Challenger,36335.71
TX,Texas,19,H6TX19099,jodey,arrington,jodey arrington,Republican,176314,0.866514313797764,1,Open,1593170.88
TX,Texas,20,H2TX35011,joaquin,castro,joaquin castro,Democrat,149640,0.797361311671081,1,Incumbent,1204584.21
TX,Texas,21,H6TX21012,lamar,smith,lamar smith,Republican,202967,0.570082380466869,1,Incumbent,1590453.96
TX,Texas,21,H6TX21228,tom,wakely,tom wakely,Democrat,129765,0.364476688827658,0,Challenger,70714.74
TX,Texas,22,H8TX22107,pete,olson,pete olson,Republican,181864,0.595215730682752,1,Incumbent,1551907.95
TX,Texas,22,H4TX22163,mark,gibson,mark gibson,Democrat,123679,0.404784269317248,0,Challenger,24584.0
TX,Texas,23,H0TX23086,will,hurd,will hurd,Republican,110577,0.482942807852729,1,Incumbent,4184833.18
TX,Texas,23,H2TX23124,pete,gallego,pete gallego,Democrat,107526,0.469617627148254,0,Challenger,2198475.57
TX,Texas,24,H4TX24094,kenny,marchant,kenny marchant,Republican,154845,0.561775536488472,1,Incumbent,1033312.66
TX,Texas,24,H6TX24149,jan,mcdowell,jan mcdowell,Democrat,108389,0.393233805576215,0,Challenger,21914.69
TX,Texas,25,H2TX33040,roger,williams,roger williams,Republican,180988,0.58346335865066,1,Incumbent,1718990.87
TX,Texas,25,H6TX25179,kathi,thomas,kathi thomas,Democrat,117073,0.37741621426453,0,Challenger,55579.27
TX,Texas,26,H2TX26093,michael,burgess,michael burgess,Republican,211730,0.663563996489909,1,Incumbent,1364055.55
TX,Texas,27,H0TX27061,blake,farenthold,blake farenthold,Republican,142251,0.616926880041634,1,Incumbent,1103979.0
TX,Texas,27,H6TX27092,raul,barrera,raul barrera,Democrat,88329,0.383073119958366,0,Challenger,23558.99
TX,Texas,28,H2TX23082,henry,cuellar,henry cuellar,Democrat,122086,0.661920820637382,1,Incumbent,1689931.66
TX,Texas,29,H2TX29030,gene,green,gene green,Democrat,95649,0.724712460790108,1,Incumbent,1804288.75
TX,Texas,30,H2TX00015,eddie,johnson,eddie johnson,Democrat,170502,0.779167009404733,1,Incumbent,383489.59
TX,Texas,31,H2TX31044,john,carter,john carter,Republican,166060,0.583510197197352,1,Incumbent,1062407.96
TX,Texas,31,H6TX31045,mike,clark,mike clark,Democrat,103852,0.36492051667674,0,Challenger,28317.41
TX,Texas,32,H2TX03126,pete,sessions,pete sessions,Republican,162868,0.71068328889781,1,Incumbent,2406308.5
TX,Texas,32,H6TX32092,gary,stuard,gary stuard,Other,22813,0.0995457540439235,0,Challenger,3188.57
TX,Texas,33,H2TX33073,marc,veasey,marc veasey,Democrat,93147,0.737103245257935,1,Incumbent,1408175.76
TX,Texas,33,H2TX33099,mark,mitchell,mark mitchell,Republican,33222,0.262896754742065,0,Challenger,29870.04
TX,Texas,34,H2TX27190,filemon,vela,filemon vela,Democrat,104638,0.626721210342535,1,Incumbent,1238495.44
TX,Texas,35,H4TX10028,lloyd,doggett,lloyd doggett,Democrat,124612,0.630704134105357,1,Incumbent,1061859.25
TX,Texas,35,H2TX35029,susan,narvaiz,susan narvaiz,Republican,62384,0.315746851844354,0,Challenger,132850.27
TX,Texas,36,H6TX02079,brian,babin,brian babin,Republican,193675,0.88612083361929,1,Incumbent,1131999.66
UT,Utah,1,H2UT01094,rob,bishop,rob bishop,Republican,182928,0.659306914634806,1,Incumbent,1035353.03
UT,Utah,1,H6UT01137,peter,clemens,peter clemens,Democrat,73381,0.264478924510281,0,Challenger,123390.03
UT,Utah,2,H2UT02324,chris,stewart,chris stewart,Republican,170542,0.616028695171597,1,Incumbent,920060.29
UT,Utah,2,H6UT02390,charlene,albarran,charlene albarran,Democrat,93780,0.338750401855217,0,Challenger,587047.69
UT,Utah,3,H8UT03089,jason,chaffetz,jason chaffetz,Republican,209589,0.73461383431766,1,Incumbent,1406796.27
UT,Utah,3,H4UT03211,stephen,tryon,stephen tryon,Democrat,75716,0.26538616568234,0,Challenger,55062.52
UT,Utah,4,H2UT04023,mia,love,mia love,Republican,147597,0.537558864984758,1,Incumbent,5472751.26
UT,Utah,4,H4UT04011,doug,owens,doug owens,Democrat,113413,0.413058284074313,0,Challenger,2116036.51
VT,Vermont,0,H6VT00160,peter,welch,peter welch,Other,264414,0.895304976738202,1,Incumbent,1018957.71
VA,Virginia,1,H8VA01147,robert,wittman,robert wittman,Republican,230213,0.598492155308003,1,Incumbent,1047333.61
VA,Virginia,1,H6VA01174,matt,rowe,matt rowe,Democrat,140785,0.366003301659929,0,Challenger,47596.69
VA,Virginia,2,H0VA02118,scott,taylor,scott taylor,Republican,190475,0.613169585372135,1,Open,870984.99
VA,Virginia,2,H6VA02115,shaun,brown,shaun brown,Democrat,119440,0.384496523306722,0,Open,32646.42
VA,Virginia,3,H6VA01117,robert,scott,robert scott,Democrat,208337,0.666953718494995,1,Incumbent,771224.07
